,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
114,2018,2018-04-25 23:11,야,수,1,1,0,0,0,강원,고성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,1087265.0,2042300.1,128.4990611,38.37697706
115,2018,2018-09-18 08:47,주,화,1,1,0,0,0,강원,고성군,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,건설기계,건설기계,이륜차,이륜차,1091994.0,2029335.0,128.5515043,38.25967617
116,2018,2018-09-19 20:35,야,수,1,1,0,0,0,강원,고성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,1088295.0,2026067.0,128.5088233,38.23059904
117,2018,2018-07-20 19:48,야,금,1,1,0,0,0,강원,고성군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,이륜차,이륜차,없음,없음,1081651.0,2042483.0,128.4348181,38.37915527
118,2018,2018-05-04 05:18,야,금,1,1,0,0,0,강원,철원군,차량단독,공작물충돌,공작물충돌,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,없음,없음,992139.0,2027306.0,127.4101632,38.2460667
119,2018,2018-11-06 11:45,주,화,1,1,0,0,0,강원,동해시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1141743.5,1943895.8,129.1032045,37.48343766
120,2018,2018-02-21 11:40,주,수,1,1,0,0,0,강원,동해시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,이륜차,이륜차,1141618.1,1950720.9,129.1031018,37.5449518
121,2018,2018-06-29 04:15,야,금,1,2,0,1,0,강원,춘천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,화물차,화물차,1012135.1,1971116.4,127.6377315,37.73958876
122,2018,2018-02-14 22:18,야,수,1,1,0,0,0,충북,청주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,996677.0,1853458.0,127.4628086,36.67907766
123,2018,2018-09-07 08:40,주,금,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,보행자,보행자,998525.0,1852911.0,127.4834927,36.67415116
124,2018,2018-01-30 23:09,야,화,1,3,1,1,0,충북,청주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,승용차,승용차,1001395.0,1854820.0,127.5156155,36.69136075
125,2018,2018-07-07 05:10,야,토,1,1,0,0,0,충북,청주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,화물차,화물차,999192.0,1850182.0,127.4909602,36.64955018
126,2018,2018-05-23 13:05,주,수,1,1,0,0,0,충북,충주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,1037852.0,1884603.0,127.925189,36.95908521
127,2018,2018-09-13 17:30,주,목,1,1,0,0,0,충북,제천시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,자전거,자전거,없음,없음,1062626.0,1909794.0,128.2055588,37.1848253
128,2018,2018-02-18 20:50,야,일,2,2,0,0,0,충북,제천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1069778.0,1909881.0,128.2861364,37.18510226
129,2018,2018-07-26 17:00,주,목,1,2,0,1,0,충북,제천시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,화물차,화물차,1061032.8,1897316.7,128.1865938,37.07246564
130,2018,2018-03-19 21:04,야,월,1,1,0,0,0,충북,증평군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1008940.0,1863880.0,127.6001794,36.77299402
131,2018,2018-03-29 14:20,주,목,1,2,1,0,0,충북,음성군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,화물차,화물차,1013278.0,1902149.0,127.6494622,37.11791837
132,2018,2018-06-11 13:00,주,월,1,6,0,5,0,충북,음성군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,승합차,승합차,1012452.0,1900661.0,127.6401398,37.10451655
133,2018,2018-12-28 00:18,야,금,1,1,0,0,0,충북,음성군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,999313.0,1886498.0,127.4922812,36.97692862
134,2018,2018-01-17 14:10,주,수,1,1,0,0,0,충북,음성군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,원동기장치자전거,원동기장치자전거,1016805.0,1882556.0,127.6887258,36.9412438
135,2018,2018-08-15 13:59,주,수,1,1,0,0,0,충북,진천군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,996450.0,1879467.0,127.4601467,36.91354114
136,2018,2018-05-03 15:35,주,목,1,1,0,0,0,충북,진천군,차대차,기타,기타,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,승용차,이륜차,이륜차,994405.0,1883406.0,127.4371598,36.94903945
137,2018,2018-05-19 17:00,주,토,1,1,0,0,0,충북,청주시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,992180.0,1835142.0,127.412664,36.51393198
138,2018,2018-02-14 22:23,야,수,1,1,0,0,0,충북,청주시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,없음,없음,993577.0,1828766.0,127.428319,36.45646144
139,2018,2018-09-09 23:05,야,일,1,1,0,0,0,충북,청주시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,991800.0,1844304.0,127.4083225,36.59652508
140,2018,2018-11-09 06:15,주,금,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,987678.0,1847388.0,127.3621885,36.62428297
141,2018,2018-03-06 01:10,야,화,1,2,0,1,0,충북,청주시,차대차,추돌,추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,특수차,특수차,화물차,화물차,998203.0,1861927.0,127.4798679,36.75542861
142,2018,2018-02-15 05:40,야,목,1,1,0,0,0,충북,음성군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,998490.0,1891734.0,127.4830238,37.02412721
143,2018,2018-03-30 14:58,주,금,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승합차,승합차,보행자,보행자,907184.0,1866381.0,126.4596994,36.79103261
144,2018,2018-01-05 18:46,야,금,1,1,0,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,906474.0,1864243.0,126.4520052,36.77169242
145,2018,2018-07-19 12:00,주,목,1,1,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,904449.0,1869533.0,126.428654,36.81917002
146,2018,2018-05-28 17:15,주,월,1,1,0,0,0,충남,천안시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,자전거,자전거,967443.0,1877340.0,127.1346008,36.893812
147,2018,2018-08-25 20:28,야,토,1,1,0,0,0,충남,논산시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,승용차,964527.0,1801514.0,127.105365,36.21014353
148,2018,2018-12-17 08:10,주,월,1,5,1,3,0,충남,홍성군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,승용차,승용차,916549.0,1845198.0,126.5669612,36.6009673
149,2018,2018-03-06 20:40,야,화,1,2,0,1,0,충남,홍성군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,승합차,승합차,921619.0,1836814.0,126.6244943,36.52582391
150,2018,2018-10-25 06:12,주,목,1,1,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,924170.0,1841913.0,126.6524841,36.57199269
151,2018,2018-08-16 13:50,주,목,1,1,0,0,0,충남,홍성군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,사륜오토바이(ATV),사륜오토바이(ATV),921476.0,1835876.0,126.6229926,36.51735695
152,2018,2018-10-07 03:25,야,일,1,2,1,0,0,충남,아산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,없음,없음,959269.0,1867413.0,127.0433959,36.8040088
153,2018,2018-10-18 10:35,주,목,1,2,1,0,0,충남,서천군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,없음,없음,916466.0,1794935.0,126.5714345,36.14788007
154,2018,2018-11-14 18:20,야,수,1,1,0,0,0,충남,공주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,승용차,승용차,967580.0,1829706.0,127.1381551,36.46440878
155,2018,2018-11-19 08:10,주,월,1,1,0,0,0,충남,공주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,949894.0,1840482.0,126.9400665,36.56078994
156,2018,2018-09-02 19:35,야,일,1,3,0,2,0,충남,공주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,965518.0,1846343.0,127.1143973,36.6143181
157,2018,2018-05-03 19:20,야,목,1,1,0,0,0,세종,세종,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,승용차,978191.0,1832628.0,127.2565026,36.49105131
158,2018,2018-06-22 11:00,주,금,1,1,0,0,0,세종,세종,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,화물차,자전거,자전거,982554.0,1845061.0,127.3049338,36.60322509
159,2018,2018-10-20 22:35,야,토,1,1,0,0,0,충남,예산군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,944373.0,1847756.0,126.8778464,36.62605583
160,2018,2018-05-05 21:20,야,토,1,1,0,0,0,충남,예산군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,923606.0,1856606.0,126.6447183,36.70439003
161,2018,2018-12-03 00:50,야,월,1,1,0,0,0,충남,부여군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,938534.0,1806387.0,126.8158264,36.25277058
162,2018,2018-10-02 18:00,야,화,1,1,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,934500.0,1806866.0,126.7708873,36.25682345
163,2018,2018-11-24 06:05,주,토,1,1,0,0,0,충남,부여군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,933818.0,1802235.0,126.7636878,36.2150292
164,2018,2018-03-17 04:50,야,토,1,1,0,0,0,충남,당진시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,특수차,특수차,933192.0,1869728.0,126.7508815,36.82339458
165,2018,2018-02-21 16:34,주,수,1,1,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,935261.0,1868052.0,126.7742221,36.80843103
166,2018,2018-05-07 18:30,야,월,1,1,0,0,0,충남,당진시,차대차,측면충돌,측면충돌,운전자법규위반,부당한 회전,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,화물차,920477.0,1877192.0,126.6075406,36.88968811
167,2018,2018-02-22 21:00,야,목,1,1,0,0,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,특수차,특수차,932573.0,1867138.0,126.7441707,36.80000457
168,2018,2018-08-06 16:00,주,월,1,1,0,0,0,충남,당진시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,기타,기타,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,929905.0,1876972.0,126.7133585,36.88845263
169,2018,2018-10-08 18:45,야,월,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,926031.0,1875602.0,126.6700202,36.87580817
170,2018,2018-08-18 10:00,주,토,1,2,0,1,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,934342.0,1878514.0,126.7630152,36.90267116
171,2018,2018-11-16 18:20,야,금,1,1,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,912378.0,1872599.0,126.5171904,36.84757266
172,2018,2018-12-01 06:35,주,토,1,1,0,0,0,충남,당진시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,927213.0,1873691.0,126.6834651,36.85867484
173,2018,2018-09-23 19:05,야,일,1,1,0,0,0,충남,청양군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,938465.0,1828090.0,126.8133425,36.44841368
174,2018,2018-11-23 05:44,야,금,1,1,0,0,0,충남,청양군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,자전거,자전거,937529.0,1828373.0,126.8028757,36.45090428
175,2018,2018-01-06 02:40,야,토,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,승용차,보행자,보행자,967388.0,1868462.0,127.1343649,36.81377965
176,2018,2018-10-18 19:30,야,목,1,1,0,0,0,충남,태안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,화물차,보행자,보행자,887412.0,1860022.0,126.2390739,36.73157709
177,2018,2018-09-09 19:10,야,일,1,1,0,0,0,충남,태안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,880796.0,1855744.0,126.1656629,36.69221399
