SIGNGU,TYPE,AREA_ID,GOMTR_TYPE,PXL_CRDNT,PLAC_CNT
수원시,Feature,다사50ba22ab,Polygon,"[[[126.94148663852019, 37.29788742766472], [126.9414699759576, 37.30014081377861], [126.94429071318432, 37.300154092035285], [126.94430729160672, 37.297900704844835], [126.94148663852019, 37.29788742766472]]]",0
수원시,Feature,다사50ba22ba,Polygon,"[[[126.9414699759576, 37.30014081377861], [126.94145331154051, 37.30239419902605], [126.94427413291673, 37.302407478359335], [126.94429071318432, 37.300154092035285], [126.9414699759576, 37.30014081377861]]]",0
수원시,Feature,다사50bb17ba,Polygon,"[[[126.94462193133569, 37.255086183637864], [126.94460538793068, 37.25733958728608], [126.94742452993556, 37.25735277797991], [126.9474409893779, 37.25509937326179], [126.94462193133569, 37.255086183637864]]]",0
수원시,Feature,다사50bb17bb,Polygon,"[[[126.94460538793068, 37.25733958728608], [126.9445888426846, 37.259592990068256], [126.94740806866146, 37.259606181832055], [126.94742452993556, 37.25735277797991], [126.94460538793068, 37.25733958728608]]]",0
수원시,Feature,다사50bb18aa,Polygon,"[[[126.9445888426846, 37.259592990068256], [126.9445722955972, 37.261846391984406], [126.94739160555542, 37.261859584818225], [126.94740806866146, 37.259606181832055], [126.9445888426846, 37.259592990068256]]]",0
수원시,Feature,다사50bb18ab,Polygon,"[[[126.9445722955972, 37.261846391984406], [126.9445557466683, 37.264099793034475], [126.9473751406172, 37.26411298693841], [126.94739160555542, 37.261859584818225], [126.9445722955972, 37.261846391984406]]]",0
수원시,Feature,다사50bb18ba,Polygon,"[[[126.9445557466683, 37.264099793034475], [126.94453919589766, 37.26635319321848], [126.94735867384662, 37.266366388192544], [126.9473751406172, 37.26411298693841], [126.9445557466683, 37.264099793034475]]]",1
수원시,Feature,다사50bb18bb,Polygon,"[[[126.94453919589766, 37.26635319321848], [126.94452264328508, 37.268606592536344], [126.94734220524342, 37.26861978858065], [126.94735867384662, 37.266366388192544], [126.94453919589766, 37.26635319321848]]]",1
수원시,Feature,다사50bb19aa,Polygon,"[[[126.94452264328508, 37.268606592536344], [126.94450608883035, 37.27085999098812], [126.94732573480744, 37.270873188102684], [126.94734220524342, 37.26861978858065], [126.94452264328508, 37.268606592536344]]]",1
수원시,Feature,다사50bb19ab,Polygon,"[[[126.94450608883035, 37.27085999098812], [126.94448953253323, 37.27311338857374], [126.94730926253841, 37.273126586758664], [126.94732573480744, 37.270873188102684], [126.94450608883035, 37.27085999098812]]]",1
수원시,Feature,다사50bb19ba,Polygon,"[[[126.94448953253323, 37.27311338857374], [126.94447297439352, 37.27536678529321], [126.94729278843614, 37.275379984548536], [126.94730926253841, 37.273126586758664], [126.94448953253323, 37.27311338857374]]]",3
수원시,Feature,다사50bb19bb,Polygon,"[[[126.94447297439352, 37.27536678529321], [126.94445641441104, 37.2776201811465], [126.94727631250042, 37.27763338147229], [126.94729278843614, 37.275379984548536], [126.94447297439352, 37.27536678529321]]]",3
수원시,Feature,다사50bb20aa,Polygon,"[[[126.94445641441104, 37.2776201811465], [126.9444398525855, 37.27987357613358], [126.94725983473104, 37.27988677752991], [126.94727631250042, 37.27763338147229], [126.94445641441104, 37.2776201811465]]]",0
수원시,Feature,다사50bb20ab,Polygon,"[[[126.9444398525855, 37.27987357613358], [126.94442328891675, 37.28212697025446], [126.9472433551278, 37.28214017272138], [126.94725983473104, 37.27988677752991], [126.9444398525855, 37.27987357613358]]]",0
수원시,Feature,다사50bb20ba,Polygon,"[[[126.94442328891675, 37.28212697025446], [126.94440672340453, 37.284380363509094], [126.94722687369043, 37.28439356704667], [126.9472433551278, 37.28214017272138], [126.94442328891675, 37.28212697025446]]]",0
수원시,Feature,다사50bb20bb,Polygon,"[[[126.94440672340453, 37.284380363509094], [126.94439015604864, 37.28663375589747], [126.94721039041873, 37.28664696050577], [126.94722687369043, 37.28439356704667], [126.94440672340453, 37.284380363509094]]]",0
수원시,Feature,다사50bb21aa,Polygon,"[[[126.94439015604864, 37.28663375589747], [126.94437358684888, 37.28888714741957], [126.94719390531253, 37.288900353098654], [126.94721039041873, 37.28664696050577], [126.94439015604864, 37.28663375589747]]]",0
수원시,Feature,다사50bb21ab,Polygon,"[[[126.94437358684888, 37.28888714741957], [126.94435701580504, 37.29114053807538], [126.94717741837161, 37.2911537448253], [126.94719390531253, 37.288900353098654], [126.94437358684888, 37.28888714741957]]]",0
수원시,Feature,다사50bb21ba,Polygon,"[[[126.94435701580504, 37.29114053807538], [126.94434044291687, 37.293393927864884], [126.94716092959571, 37.293407135685705], [126.94717741837161, 37.2911537448253], [126.94435701580504, 37.29114053807538]]]",0
수원시,Feature,다사50bb21bb,Polygon,"[[[126.94434044291687, 37.293393927864884], [126.94432386818417, 37.29564731678804], [126.94714443898465, 37.29566052567984], [126.94716092959571, 37.293407135685705], [126.94434044291687, 37.293393927864884]]]",0
수원시,Feature,다사50bb22aa,Polygon,"[[[126.94432386818417, 37.29564731678804], [126.94430729160672, 37.297900704844835], [126.94712794653822, 37.29791391480768], [126.94714443898465, 37.29566052567984], [126.94432386818417, 37.29564731678804]]]",0
수원시,Feature,다사50bb22ab,Polygon,"[[[126.94430729160672, 37.297900704844835], [126.94429071318432, 37.300154092035285], [126.9471114522562, 37.300167303069216], [126.94712794653822, 37.29791391480768], [126.94430729160672, 37.297900704844835]]]",0
수원시,Feature,다사50bb22ba,Polygon,"[[[126.94429071318432, 37.300154092035285], [126.94427413291673, 37.302407478359335], [126.94709495613833, 37.30242069046444], [126.9471114522562, 37.300167303069216], [126.94429071318432, 37.300154092035285]]]",0
수원시,Feature,다사51aa17ab,Polygon,"[[[126.94745744698874, 37.252845967677736], [126.9474409893779, 37.25509937326179], [126.95026004925165, 37.25511249577179], [126.95027642290893, 37.252859089123326], [126.94745744698874, 37.252845967677736]]]",0
수원시,Feature,다사51aa17ba,Polygon,"[[[126.9474409893779, 37.25509937326179], [126.94742452993556, 37.25735277797991], [126.95024367377218, 37.257365901554365], [126.95026004925165, 37.25511249577179], [126.9474409893779, 37.25509937326179]]]",0
수원시,Feature,다사51aa17bb,Polygon,"[[[126.94742452993556, 37.25735277797991], [126.94740806866146, 37.259606181832055], [126.95022729647029, 37.25961930647104], [126.95024367377218, 37.257365901554365], [126.94742452993556, 37.25735277797991]]]",0
수원시,Feature,다사51aa18aa,Polygon,"[[[126.94740806866146, 37.259606181832055], [126.94739160555542, 37.261859584818225], [126.95021091734581, 37.26187271052179], [126.95022729647029, 37.25961930647104], [126.94740806866146, 37.259606181832055]]]",0
수원시,Feature,다사51aa18ab,Polygon,"[[[126.94739160555542, 37.261859584818225], [126.9473751406172, 37.26411298693841], [126.95019453639851, 37.26412611370661], [126.95021091734581, 37.26187271052179], [126.94739160555542, 37.261859584818225]]]",0
수원시,Feature,다사51aa18ba,Polygon,"[[[126.9473751406172, 37.26411298693841], [126.94735867384662, 37.266366388192544], [126.95017815362817, 37.26637951602545], [126.95019453639851, 37.26412611370661], [126.9473751406172, 37.26411298693841]]]",2
수원시,Feature,다사51aa18bb,Polygon,"[[[126.94735867384662, 37.266366388192544], [126.94734220524342, 37.26861978858065], [126.95016176903461, 37.26863291747834], [126.95017815362817, 37.26637951602545], [126.94735867384662, 37.266366388192544]]]",2
수원시,Feature,다사51aa19aa,Polygon,"[[[126.94734220524342, 37.26861978858065], [126.94732573480744, 37.270873188102684], [126.95014538261755, 37.270886318065216], [126.95016176903461, 37.26863291747834], [126.94734220524342, 37.26861978858065]]]",3
수원시,Feature,다사51aa19ab,Polygon,"[[[126.94732573480744, 37.270873188102684], [126.94730926253841, 37.273126586758664], [126.95012899437683, 37.27313971778609], [126.95014538261755, 37.270886318065216], [126.94732573480744, 37.270873188102684]]]",2
수원시,Feature,다사51aa19ba,Polygon,"[[[126.94730926253841, 37.273126586758664], [126.94729278843614, 37.275379984548536], [126.95011260431221, 37.27539311664092], [126.95012899437683, 37.27313971778609], [126.94730926253841, 37.273126586758664]]]",2
수원시,Feature,다사51aa19bb,Polygon,"[[[126.94729278843614, 37.275379984548536], [126.94727631250042, 37.27763338147229], [126.95009621242349, 37.277646514629694], [126.95011260431221, 37.27539311664092], [126.94729278843614, 37.275379984548536]]]",2
수원시,Feature,다사51aa20aa,Polygon,"[[[126.94727631250042, 37.27763338147229], [126.94725983473104, 37.27988677752991], [126.95007981871048, 37.279899911752395], [126.95009621242349, 37.277646514629694], [126.94727631250042, 37.27763338147229]]]",0
수원시,Feature,다사51aa20ab,Polygon,"[[[126.94725983473104, 37.27988677752991], [126.9472433551278, 37.28214017272138], [126.9500634231729, 37.282153308009015], [126.95007981871048, 37.279899911752395], [126.94725983473104, 37.27988677752991]]]",0
수원시,Feature,다사51aa20ba,Polygon,"[[[126.9472433551278, 37.28214017272138], [126.94722687369043, 37.28439356704667], [126.9500470258106, 37.28440670339951], [126.9500634231729, 37.282153308009015], [126.9472433551278, 37.28214017272138]]]",2
수원시,Feature,다사51aa20bb,Polygon,"[[[126.94722687369043, 37.28439356704667], [126.94721039041873, 37.28664696050577], [126.95003062662335, 37.286660097923885], [126.9500470258106, 37.28440670339951], [126.94722687369043, 37.28439356704667]]]",0
수원시,Feature,다사51aa21aa,Polygon,"[[[126.94721039041873, 37.28664696050577], [126.94719390531253, 37.288900353098654], [126.95001422561094, 37.2889134915821], [126.95003062662335, 37.286660097923885], [126.94721039041873, 37.28664696050577]]]",0
수원시,Feature,다사51aa21ab,Polygon,"[[[126.94719390531253, 37.288900353098654], [126.94717741837161, 37.2911537448253], [126.94999782277314, 37.29116688437416], [126.95001422561094, 37.2889134915821], [126.94719390531253, 37.288900353098654]]]",0
수원시,Feature,다사51aa21ba,Polygon,"[[[126.94717741837161, 37.2911537448253], [126.94716092959571, 37.293407135685705], [126.94998141810976, 37.29342027630002], [126.94999782277314, 37.29116688437416], [126.94717741837161, 37.2911537448253]]]",1
수원시,Feature,다사51aa21bb,Polygon,"[[[126.94716092959571, 37.293407135685705], [126.94714443898465, 37.29566052567984], [126.94996501162056, 37.29567366735967], [126.94998141810976, 37.29342027630002], [126.94716092959571, 37.293407135685705]]]",1
수원시,Feature,다사51aa22aa,Polygon,"[[[126.94714443898465, 37.29566052567984], [126.94712794653822, 37.29791391480768], [126.94994860330533, 37.29792705755311], [126.94996501162056, 37.29567366735967], [126.94714443898465, 37.29566052567984]]]",0
수원시,Feature,다사51aa22ab,Polygon,"[[[126.94712794653822, 37.29791391480768], [126.9471114522562, 37.300167303069216], [126.94993219316386, 37.30018044688029], [126.94994860330533, 37.29792705755311], [126.94712794653822, 37.29791391480768]]]",0
수원시,Feature,다사51aa22ba,Polygon,"[[[126.9471114522562, 37.300167303069216], [126.94709495613833, 37.30242069046444], [126.94991578119597, 37.30243383534122], [126.94993219316386, 37.30018044688029], [126.9471114522562, 37.300167303069216]]]",0
수원시,Feature,다사51ab16bb,Polygon,"[[[126.95030916475781, 37.248352273228846], [126.95029279474426, 37.25060568160901], [126.95311168854202, 37.25061873488709], [126.95312797462051, 37.24836532544809], [126.95030916475781, 37.248352273228846]]]",0
수원시,Feature,다사51ab17aa,Polygon,"[[[126.95029279474426, 37.25060568160901], [126.95027642290893, 37.252859089123326], [126.95309540065111, 37.25287214346031], [126.95311168854202, 37.25061873488709], [126.95029279474426, 37.25060568160901]]]",0
수원시,Feature,다사51ab17ab,Polygon,"[[[126.95027642290893, 37.252859089123326], [126.95026004925165, 37.25511249577179], [126.95307911094757, 37.255125551167716], [126.95309540065111, 37.25287214346031], [126.95027642290893, 37.252859089123326]]]",1
수원시,Feature,다사51ab17ba,Polygon,"[[[126.95026004925165, 37.25511249577179], [126.95024367377218, 37.257365901554365], [126.95306281943117, 37.25737895800931], [126.95307911094757, 37.255125551167716], [126.95026004925165, 37.25511249577179]]]",0
수원시,Feature,다사51ab17bb,Polygon,"[[[126.95024367377218, 37.257365901554365], [126.95022729647029, 37.25961930647104], [126.95304652610173, 37.259632363985055], [126.95306281943117, 37.25737895800931], [126.95024367377218, 37.257365901554365]]]",1
수원시,Feature,다사51ab18aa,Polygon,"[[[126.95022729647029, 37.25961930647104], [126.95021091734581, 37.26187271052179], [126.95303023095904, 37.261885769094945], [126.95304652610173, 37.259632363985055], [126.95022729647029, 37.25961930647104]]]",3
수원시,Feature,다사51ab18ab,Polygon,"[[[126.95021091734581, 37.26187271052179], [126.95019453639851, 37.26412611370661], [126.95301393400285, 37.26413917333897], [126.95303023095904, 37.261885769094945], [126.95021091734581, 37.26187271052179]]]",3
수원시,Feature,다사51ab18ba,Polygon,"[[[126.95019453639851, 37.26412611370661], [126.95017815362817, 37.26637951602545], [126.95299763523299, 37.266392576717095], [126.95301393400285, 37.26413917333897], [126.95019453639851, 37.26412611370661]]]",0
수원시,Feature,다사51ab18bb,Polygon,"[[[126.95017815362817, 37.26637951602545], [126.95016176903461, 37.26863291747834], [126.95298133464921, 37.26864597922929], [126.95299763523299, 37.266392576717095], [126.95017815362817, 37.26637951602545]]]",1
수원시,Feature,다사51ab19aa,Polygon,"[[[126.95016176903461, 37.26863291747834], [126.95014538261755, 37.270886318065216], [126.95296503225131, 37.27089938087556], [126.95298133464921, 37.26864597922929], [126.95016176903461, 37.26863291747834]]]",1
수원시,Feature,다사51ab19ab,Polygon,"[[[126.95014538261755, 37.270886318065216], [126.95012899437683, 37.27313971778609], [126.95294872803912, 37.27315278165588], [126.95296503225131, 37.27089938087556], [126.95014538261755, 37.270886318065216]]]",1
수원시,Feature,다사51ab19ba,Polygon,"[[[126.95012899437683, 37.27313971778609], [126.95011260431221, 37.27539311664092], [126.95293242201237, 37.27540618157023], [126.95294872803912, 37.27315278165588], [126.95012899437683, 37.27313971778609]]]",3
수원시,Feature,다사51ab19bb,Polygon,"[[[126.95011260431221, 37.27539311664092], [126.95009621242349, 37.277646514629694], [126.95291611417086, 37.27765958061858], [126.95293242201237, 37.27540618157023], [126.95011260431221, 37.27539311664092]]]",3
수원시,Feature,다사51ab20aa,Polygon,"[[[126.95009621242349, 37.277646514629694], [126.95007981871048, 37.279899911752395], [126.95289980451442, 37.27991297880092], [126.95291611417086, 37.27765958061858], [126.95009621242349, 37.277646514629694]]]",3
수원시,Feature,다사51ab20ab,Polygon,"[[[126.95007981871048, 37.279899911752395], [126.9500634231729, 37.282153308009015], [126.95288349304279, 37.28216637611724], [126.95289980451442, 37.27991297880092], [126.95007981871048, 37.279899911752395]]]",0
수원시,Feature,다사51ab20ba,Polygon,"[[[126.9500634231729, 37.282153308009015], [126.9500470258106, 37.28440670339951], [126.95286717975577, 37.2844197725675], [126.95288349304279, 37.28216637611724], [126.9500634231729, 37.282153308009015]]]",0
수원시,Feature,다사51ab20bb,Polygon,"[[[126.9500470258106, 37.28440670339951], [126.95003062662335, 37.286660097923885], [126.95285086465314, 37.286673168151694], [126.95286717975577, 37.2844197725675], [126.9500470258106, 37.28440670339951]]]",0
수원시,Feature,다사51ab21aa,Polygon,"[[[126.95003062662335, 37.286660097923885], [126.95001422561094, 37.2889134915821], [126.95283454773472, 37.288926562869804], [126.95285086465314, 37.286673168151694], [126.95003062662335, 37.286660097923885]]]",0
수원시,Feature,다사51ab21ab,Polygon,"[[[126.95001422561094, 37.2889134915821], [126.94999782277314, 37.29116688437416], [126.95281822900026, 37.2911799567218], [126.95283454773472, 37.288926562869804], [126.95001422561094, 37.2889134915821]]]",0
